departamento,municipio,candidato,votos,total_votos_candidatos,porcentaje_municipal
ANTIOQUIA,ANORI,PETRO URREGO GUSTAVO FRANCISCO,432,2900,14.896551724137929
ANTIOQUIA,ANORI,TRUJILLO SARMIENTO JORGE ANTONIO,25,2900,0.8620689655172413
ANTIOQUIA,ANORI,VARGAS LLERAS GERMAN,101,2900,3.482758620689655
ANTIOQUIA,ANZA,DE LA CALLE LOMBANA HUMBERTO,46,2380,1.9327731092436975
ANTIOQUIA,ANZA,DUQUE MARQUEZ IVAN,1872,2380,78.65546218487395
ANTIOQUIA,ANZA,FAJARDO VALDERRAMA SERGIO,269,2380,11.302521008403362
ANTIOQUIA,ANZA,MORALES HOYOS VIVIANE ALEIDA,6,2380,0.25210084033613445
ANTIOQUIA,ANZA,PETRO URREGO GUSTAVO FRANCISCO,61,2380,2.5630252100840334
ANTIOQUIA,ANZA,TRUJILLO SARMIENTO JORGE ANTONIO,11,2380,0.46218487394957986
ANTIOQUIA,ANZA,VARGAS LLERAS GERMAN,115,2380,4.831932773109244
ANTIOQUIA,APARTADO,DE LA CALLE LOMBANA HUMBERTO,667,41075,1.623858794887401
ANTIOQUIA,APARTADO,DUQUE MARQUEZ IVAN,15293,41075,37.231892878880096
ANTIOQUIA,APARTADO,FAJARDO VALDERRAMA SERGIO,6654,41075,16.199634814363968
ANTIOQUIA,APARTADO,MORALES HOYOS VIVIANE ALEIDA,96,41075,0.23371880706025563
ANTIOQUIA,APARTADO,PETRO URREGO GUSTAVO FRANCISCO,16767,41075,40.820450395617776
ANTIOQUIA,APARTADO,TRUJILLO SARMIENTO JORGE ANTONIO,200,41075,0.48691418137553255
ANTIOQUIA,APARTADO,VARGAS LLERAS GERMAN,1398,41075,3.4035301278149728
ANTIOQUIA,ARBOLETES,DE LA CALLE LOMBANA HUMBERTO,112,9905,1.1307420494699647
ANTIOQUIA,ARBOLETES,DUQUE MARQUEZ IVAN,4372,9905,44.13932357395255
ANTIOQUIA,ARBOLETES,FAJARDO VALDERRAMA SERGIO,670,9905,6.764260474507824
ANTIOQUIA,ARBOLETES,MORALES HOYOS VIVIANE ALEIDA,18,9905,0.1817264008076729
ANTIOQUIA,ARBOLETES,PETRO URREGO GUSTAVO FRANCISCO,2788,9905,28.147400302877333
ANTIOQUIA,ARBOLETES,TRUJILLO SARMIENTO JORGE ANTONIO,40,9905,0.40383644623927306
ANTIOQUIA,ARBOLETES,VARGAS LLERAS GERMAN,1905,9905,19.232710752145383
ANTIOQUIA,ARGELIA,DE LA CALLE LOMBANA HUMBERTO,22,2992,0.7352941176470588
ANTIOQUIA,ARGELIA,DUQUE MARQUEZ IVAN,2670,2992,89.2379679144385
ANTIOQUIA,ARGELIA,FAJARDO VALDERRAMA SERGIO,134,2992,4.478609625668449
ANTIOQUIA,ARGELIA,MORALES HOYOS VIVIANE ALEIDA,9,2992,0.30080213903743314
ANTIOQUIA,ARGELIA,PETRO URREGO GUSTAVO FRANCISCO,93,2992,3.108288770053476
ANTIOQUIA,ARGELIA,TRUJILLO SARMIENTO JORGE ANTONIO,7,2992,0.2339572192513369
ANTIOQUIA,ARGELIA,VARGAS LLERAS GERMAN,57,2992,1.9050802139037433
ANTIOQUIA,ARMENIA,DE LA CALLE LOMBANA HUMBERTO,68,1814,3.7486218302094816
ANTIOQUIA,ARMENIA,DUQUE MARQUEZ IVAN,1295,1814,71.38919514884233
ANTIOQUIA,ARMENIA,FAJARDO VALDERRAMA SERGIO,193,1814,10.63947078280044
ANTIOQUIA,ARMENIA,MORALES HOYOS VIVIANE ALEIDA,10,1814,0.5512679162072767
ANTIOQUIA,ARMENIA,PETRO URREGO GUSTAVO FRANCISCO,109,1814,6.008820286659317
ANTIOQUIA,ARMENIA,TRUJILLO SARMIENTO JORGE ANTONIO,4,1814,0.2205071664829107
ANTIOQUIA,ARMENIA,VARGAS LLERAS GERMAN,135,1814,7.442116868798236
ANTIOQUIA,BARBOSA,DE LA CALLE LOMBANA HUMBERTO,384,19987,1.921248811727623
ANTIOQUIA,BARBOSA,DUQUE MARQUEZ IVAN,10196,19987,51.01315855305949
ANTIOQUIA,BARBOSA,FAJARDO VALDERRAMA SERGIO,6873,19987,34.387351778656125
ANTIOQUIA,BARBOSA,MORALES HOYOS VIVIANE ALEIDA,32,19987,0.16010406764396856
ANTIOQUIA,BARBOSA,PETRO URREGO GUSTAVO FRANCISCO,1582,19987,7.915144844148697
ANTIOQUIA,BARBOSA,TRUJILLO SARMIENTO JORGE ANTONIO,57,19987,0.28518537049081905
ANTIOQUIA,BARBOSA,VARGAS LLERAS GERMAN,863,19987,4.317806574273278
ANTIOQUIA,BELLO,DE LA CALLE LOMBANA HUMBERTO,3991,178442,2.236581073962408
ANTIOQUIA,BELLO,DUQUE MARQUEZ IVAN,87141,178442,48.834355140605915
ANTIOQUIA,BELLO,FAJARDO VALDERRAMA SERGIO,62919,178442,35.26019659048878
ANTIOQUIA,BELLO,MORALES HOYOS VIVIANE ALEIDA,279,178442,0.15635332488988019
ANTIOQUIA,BELLO,PETRO URREGO GUSTAVO FRANCISCO,15899,178442,8.909897893993566
ANTIOQUIA,BELLO,TRUJILLO SARMIENTO JORGE ANTONIO,530,178442,0.29701527667253225
ANTIOQUIA,BELLO,VARGAS LLERAS GERMAN,7683,178442,4.305600699386916
ANTIOQUIA,BELMIRA,DE LA CALLE LOMBANA HUMBERTO,129,2155,5.986078886310905
ANTIOQUIA,BELMIRA,DUQUE MARQUEZ IVAN,1321,2155,61.29930394431554
ANTIOQUIA,BELMIRA,FAJARDO VALDERRAMA SERGIO,540,2155,25.05800464037123
ANTIOQUIA,BELMIRA,MORALES HOYOS VIVIANE ALEIDA,2,2155,0.09280742459396751
ANTIOQUIA,BELMIRA,PETRO URREGO GUSTAVO FRANCISCO,61,2155,2.8306264501160094
ANTIOQUIA,BELMIRA,TRUJILLO SARMIENTO JORGE ANTONIO,8,2155,0.37122969837587005
ANTIOQUIA,BELMIRA,VARGAS LLERAS GERMAN,94,2155,4.361948955916473
ANTIOQUIA,BETANIA,DE LA CALLE LOMBANA HUMBERTO,56,2976,1.881720430107527
ANTIOQUIA,BETANIA,DUQUE MARQUEZ IVAN,2229,2976,74.8991935483871
ANTIOQUIA,BETANIA,FAJARDO VALDERRAMA SERGIO,447,2976,15.020161290322582
ANTIOQUIA,BETANIA,MORALES HOYOS VIVIANE ALEIDA,13,2976,0.43682795698924726
ANTIOQUIA,BETANIA,PETRO URREGO GUSTAVO FRANCISCO,95,2976,3.192204301075269
ANTIOQUIA,BETANIA,TRUJILLO SARMIENTO JORGE ANTONIO,7,2976,0.23521505376344087
ANTIOQUIA,BETANIA,VARGAS LLERAS GERMAN,129,2976,4.334677419354839
ANTIOQUIA,BETULIA,DE LA CALLE LOMBANA HUMBERTO,79,5055,1.5628090999010882
ANTIOQUIA,BETULIA,DUQUE MARQUEZ IVAN,4140,5055,81.89910979228486
ANTIOQUIA,BETULIA,FAJARDO VALDERRAMA SERGIO,463,5055,9.159248269040553
ANTIOQUIA,BETULIA,MORALES HOYOS VIVIANE ALEIDA,25,5055,0.4945598417408506
ANTIOQUIA,BETULIA,PETRO URREGO GUSTAVO FRANCISCO,148,5055,2.927794263105836
ANTIOQUIA,BETULIA,TRUJILLO SARMIENTO JORGE ANTONIO,15,5055,0.2967359050445104
ANTIOQUIA,BETULIA,VARGAS LLERAS GERMAN,185,5055,3.6597428288822944
ANTIOQUIA,BRICENO,DE LA CALLE LOMBANA HUMBERTO,105,1971,5.32724505327245
ANTIOQUIA,BRICENO,DUQUE MARQUEZ IVAN,674,1971,34.19583967529173
ANTIOQUIA,BRICENO,FAJARDO VALDERRAMA SERGIO,598,1971,30.339928970065955
ANTIOQUIA,BRICENO,MORALES HOYOS VIVIANE ALEIDA,5,1971,0.2536783358701167
ANTIOQUIA,BRICENO,PETRO URREGO GUSTAVO FRANCISCO,175,1971,8.878741755454083
ANTIOQUIA,BRICENO,TRUJILLO SARMIENTO JORGE ANTONIO,19,1971,0.9639776763064434
ANTIOQUIA,BRICENO,VARGAS LLERAS GERMAN,395,1971,20.040588533739218
ANTIOQUIA,BURITICA,DE LA CALLE LOMBANA HUMBERTO,111,2709,4.097452934662237
ANTIOQUIA,BURITICA,DUQUE MARQUEZ IVAN,1548,2709,57.14285714285714
ANTIOQUIA,BURITICA,FAJARDO VALDERRAMA SERGIO,550,2709,20.30269472129937
ANTIOQUIA,BURITICA,MORALES HOYOS VIVIANE ALEIDA,7,2709,0.2583979328165375
ANTIOQUIA,BURITICA,PETRO URREGO GUSTAVO FRANCISCO,193,2709,7.124400147655961
ANTIOQUIA,BURITICA,TRUJILLO SARMIENTO JORGE ANTONIO,5,2709,0.18456995201181248
ANTIOQUIA,BURITICA,VARGAS LLERAS GERMAN,295,2709,10.889627168696936
ANTIOQUIA,CACERES,DE LA CALLE LOMBANA HUMBERTO,160,5276,3.0326004548900682
ANTIOQUIA,CACERES,DUQUE MARQUEZ IVAN,2144,5276,40.63684609552691
ANTIOQUIA,CACERES,FAJARDO VALDERRAMA SERGIO,813,5276,15.409401061410158
ANTIOQUIA,CACERES,MORALES HOYOS VIVIANE ALEIDA,24,5276,0.45489006823351025
ANTIOQUIA,CACERES,PETRO URREGO GUSTAVO FRANCISCO,1657,5276,31.40636846095527
ANTIOQUIA,CACERES,TRUJILLO SARMIENTO JORGE ANTONIO,34,5276,0.6444275966641395
ANTIOQUIA,CACERES,VARGAS LLERAS GERMAN,444,5276,8.41546626231994
ANTIOQUIA,CAICEDO,DE LA CALLE LOMBANA HUMBERTO,72,2572,2.7993779160186625
ANTIOQUIA,CAICEDO,DUQUE MARQUEZ IVAN,1806,2572,70.21772939346812
ANTIOQUIA,CAICEDO,FAJARDO VALDERRAMA SERGIO,432,2572,16.796267496111973
